etf,symbol,period,test_name,calculated,reference,abs_diff,pct_diff,tolerance,result,source,source_url,comment
SCHY,ASX:QBE,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,OSL:DNB,2025,eps_reconciliation,29.53872994382167,29.53872994382167,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,OSL:DNB,2025,balance_sheet_identity,3695290000000,3695290000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,OSL:DNB,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,MYX:TM,,dividend_presence,,,,,,WARNING,internal,,Nenhum campo de dividendos encontrado na ROIC para este ativo.
SCHY,B3:TIMS3,2025,eps_reconciliation,1.7860064713981103,1.7860064713981103,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,B3:TIMS3,2025,balance_sheet_identity,56939179000,56939179000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,B3:TIMS3,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,B3:KLBN3,2025,eps_reconciliation,0.22860000001684602,0.22860000001684602,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,B3:KLBN3,2025,balance_sheet_identity,63796777000,63796777000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,B3:KLBN3,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,IDX:BBCA,2025,eps_reconciliation,466.8529777572306,466.8529777572306,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,IDX:BBCA,2025,balance_sheet_identity,1586828536000000,1586828536000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,IDX:BBCA,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,DFM:EMIRATESNBD,2025,eps_reconciliation,3.7998732372048805,3.7998732372048805,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,DFM:EMIRATESNBD,2025,balance_sheet_identity,1164442000000,1164442000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,DFM:EMIRATESNBD,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,HEL:KESKOA,2025,eps_reconciliation,1.01536238005765,1.01536238005765,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,HEL:KESKOA,2025,balance_sheet_identity,8823100000,8823100000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,HEL:KESKOA,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,HKEX:2388,2025,eps_reconciliation,3.7947445223108733,3.7947445223108733,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,HKEX:2388,2025,balance_sheet_identity,4489809000000,4489809000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,HKEX:2388,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,SGX:G13,2025,eps_reconciliation,0.032282552431049556,0.032282552431049556,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,SGX:G13,2025,balance_sheet_identity,9185799000,9185799000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,SGX:G13,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,SET:CPN,2025,eps_reconciliation,4.198140679144385,4.198140679144385,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,SET:CPN,2025,balance_sheet_identity,302622708263,302622708263,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,SET:CPN,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,TWSE:2385,2025,eps_reconciliation,8.92758857719262,8.92758857719262,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TWSE:2385,2025,balance_sheet_identity,100995225000,100995225000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TWSE:2385,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,IDX:BBRI,2025,eps_reconciliation,376.17245159247295,376.17245159247295,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,IDX:BBRI,2025,balance_sheet_identity,2135371105000000,2135371105000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,IDX:BBRI,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,NZX:SPK,2025,eps_reconciliation,0.14076881429344884,0.14076881429344884,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,NZX:SPK,2025,balance_sheet_identity,4525000000,4525000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,NZX:SPK,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,BMV:AC,2025,eps_reconciliation,11.530177388658055,11.530177388658055,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,BMV:AC,2025,balance_sheet_identity,294482969000,294482969000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,BMV:AC,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,QSE:ORDS,2025,eps_reconciliation,1.2064697802197801,1.2064697802197801,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,QSE:ORDS,2025,balance_sheet_identity,63847166000,63847166000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,QSE:ORDS,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,KRX:032640,2025,eps_reconciliation,1221.0000001328526,1221.0000001328526,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,KRX:032640,2025,balance_sheet_identity,19681792000000,19681792000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,KRX:032640,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,TADAWUL:4190,2025,eps_reconciliation,0.8743266666666667,0.8743266666666667,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TADAWUL:4190,2025,balance_sheet_identity,4416028000,4416028000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TADAWUL:4190,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,TWSE:6176,2025,eps_reconciliation,9.303097804784537,9.303097804784537,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TWSE:6176,2025,balance_sheet_identity,68428546000,68428546000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TWSE:6176,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,B3:BBAS3,2025,eps_reconciliation,2.399518847188782,2.399518847188782,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,B3:BBAS3,2025,balance_sheet_identity,2455143253000,2455143253000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,B3:BBAS3,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,ASX:IAG,2025,eps_reconciliation,0.5613999999041613,0.5613999999041613,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,ASX:IAG,2025,balance_sheet_identity,26309000000,26309000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,ASX:IAG,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,B3:ENGI3,2025,eps_reconciliation,0.8663280597949877,0.8663280597949877,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,B3:ENGI3,2025,balance_sheet_identity,83471647000,83471647000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,B3:ENGI3,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,SGX:S68,2025,eps_reconciliation,0.6026448245587929,0.6026448245587929,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,SGX:S68,2025,balance_sheet_identity,4143988000,4143988000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,SGX:S68,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,TSX:GWO,2025,eps_reconciliation,4.263711384656142,4.263711384656142,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TSX:GWO,2025,balance_sheet_identity,862828000000,862828000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TSX:GWO,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,ADX:ADIB,,dividend_presence,,,,,,WARNING,internal,,Nenhum campo de dividendos encontrado na ROIC para este ativo.
SCHY,TSX:IAG,2025,eps_reconciliation,11.32258064516129,11.32258064516129,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TSX:IAG,2025,balance_sheet_identity,122808000000,122808000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TSX:IAG,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,JSE:SLM,2025,eps_reconciliation,7.54032448796178,7.54032448796178,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,JSE:SLM,2025,balance_sheet_identity,1295698000000,1295698000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,JSE:SLM,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,JSE:SLM,2025,dividend_presence,,,,,,WARNING,internal,,Nenhum campo de dividendos encontrado na ROIC para este ativo.
SCHY,ASX:MPL,2025,eps_reconciliation,0.18184437575316723,0.18184437575316723,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,ASX:MPL,2025,balance_sheet_identity,4700300000,4700300000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,ASX:MPL,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,SGX:C07,2025,eps_reconciliation,3.24385991902834,3.24385991902834,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,SGX:C07,2025,balance_sheet_identity,42678871840,42678871840,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,SGX:C07,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,CPH:TRYG,2025,eps_reconciliation,8.914758089256438,8.914758089256438,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,CPH:TRYG,2025,balance_sheet_identity,103665000000,103665000000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,CPH:TRYG,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,TPEX:6147,2025,eps_reconciliation,3.6799999983027725,3.6799999983027725,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TPEX:6147,2025,balance_sheet_identity,54230273000,54230273000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TPEX:6147,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,LSE:SDR,2025,eps_reconciliation,0.33619830592924765,0.33619830592924765,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,LSE:SDR,2025,balance_sheet_identity,24612700000,24612700000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,LSE:SDR,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,KRX:030000,2025,eps_reconciliation,2049.0000044919952,2049.0000044919952,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,KRX:030000,2025,balance_sheet_identity,3587816549320,3587816549310,10,2.787210511611945e-12,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,KRX:030000,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,TWSE:2006,2025,eps_reconciliation,6.442542390228924,6.442542390228924,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,TWSE:2006,2025,balance_sheet_identity,51997209000,51997209000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,TWSE:2006,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,OSL:GJF,2025,eps_reconciliation,13.108765293752793,13.108765293752793,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,OSL:GJF,2025,balance_sheet_identity,191899400000,191899400000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,OSL:GJF,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,BME:MAP,2025,eps_reconciliation,0.36965958419008454,0.36965958419008454,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,BME:MAP,2025,balance_sheet_identity,58512700000,58512700000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,BME:MAP,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,SET:TTB,2025,eps_reconciliation,0.21511043481886022,0.21511043481886022,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,SET:TTB,2025,balance_sheet_identity,1701965779000,1701965779000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,SET:TTB,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,B3:BBSE3,2025,eps_reconciliation,4.645209729274948,4.645209729274948,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,B3:BBSE3,2025,balance_sheet_identity,23097696000,23097696000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,B3:BBSE3,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,SET:TISCO,2025,eps_reconciliation,8.316813109266787,8.316813109266787,0.0,0.0,0.05,PASS,internal,,Lucro ordinário dividido por ações diluídas versus EPS reportado.
SCHY,SET:TISCO,2025,balance_sheet_identity,290702153000,290702153000,0,0.0,0.02,PASS,internal,,Ativos devem ser aproximadamente iguais a passivos + patrimônio.
SCHY,SET:TISCO,2025,currency_match,1.0,1.0,0.0,0.0,0.0,PASS,internal,,"Moeda do demonstrativo versus moeda do preço, com conversão de subunidade quando aplicável."
SCHY,MYX:BURSA,,dividend_presence,,,,,,WARNING,internal,,Nenhum campo de dividendos encontrado na ROIC para este ativo.
SCHY,MOEX:SBER,,dividend_presence,,,,,,WARNING,internal,,Nenhum campo de dividendos encontrado na ROIC para este ativo.
SCHY,MOEX:CHMF,,dividend_presence,,,,,,WARNING,internal,,Nenhum campo de dividendos encontrado na ROIC para este ativo.
